"","area_code","survey_datetime","year","yr","month","m","day","day_of_week","week_day_type","time_step","anglers","coho_total_kept","kept_coho_ad_rate","coho_kept_ad","coho_total_released","coho_total_encounters","coho_kept_per_angler","coho_kept_ad_per_angler","coho_released_per_angler","coho_encounters_per_angler"
"6284","11","2015-10-14",2015,"2015",10,"Oct",14,"Wed","wkday",5,3,0,0,0,0,0,0,0,0,0
"6285","11","2015-10-15",2015,"2015",10,"Oct",15,"Thu","wkday",5,5,2,1,2,3,5,0.4,0.4,0.6,1
"6286","11","2015-10-16",2015,"2015",10,"Oct",16,"Fri","wkend",5,31,13,0.769230769230769,10,4,17,0.419354838709677,0.32258064516129,0.129032258064516,0.548387096774194
"6287","11","2015-10-17",2015,"2015",10,"Oct",17,"Sat","wkend",5,24,6,0.666666666666667,4,0,6,0.25,0.166666666666667,0,0.25
"6288","11","2015-10-18",2015,"2015",10,"Oct",18,"Sun","wkend",5,19,2,0.5,1,0,2,0.105263157894737,0.0526315789473684,0,0.105263157894737
"6289","11","2015-10-19",2015,"2015",10,"Oct",19,"Mon","wkday",5,3,0,0,0,3,3,0,0,1,1
"6290","11","2015-10-20",2015,"2015",10,"Oct",20,"Tue","wkday",5,3,0,0,0,0,0,0,0,0,0
"6291","11","2015-10-21",2015,"2015",10,"Oct",21,"Wed","wkday",5,5,0,0,0,1,1,0,0,0.2,0.2
"6292","11","2015-10-22",2015,"2015",10,"Oct",22,"Thu","wkday",5,9,0,0,0,0,0,0,0,0,0
"6293","11","2015-10-23",2015,"2015",10,"Oct",23,"Fri","wkend",5,8,1,0,0,3,4,0.125,0,0.375,0.5
"6294","11","2015-10-24",2015,"2015",10,"Oct",24,"Sat","wkend",5,21,0,0,0,5,5,0,0,0.238095238095238,0.238095238095238
"6295","11","2015-10-25",2015,"2015",10,"Oct",25,"Sun","wkend",5,20,0,0,0,4,4,0,0,0.2,0.2
"6296","11","2015-10-26",2015,"2015",10,"Oct",26,"Mon","wkday",5,13,1,1,1,0,1,0.0769230769230769,0.0769230769230769,0,0.0769230769230769
"6297","11","2015-10-27",2015,"2015",10,"Oct",27,"Tue","wkday",5,3,0,0,0,0,0,0,0,0,0
"6298","11","2015-10-28",2015,"2015",10,"Oct",28,"Wed","wkday",5,2,0,0,0,0,0,0,0,0,0
"6299","11","2015-10-30",2015,"2015",10,"Oct",30,"Fri","wkend",5,4,0,0,0,0,0,0,0,0,0
"6300","11","2015-10-31",2015,"2015",10,"Oct",31,"Sat","wkend",5,7,0,0,0,0,0,0,0,0,0
"6301","11","2015-11-01",2015,"2015",11,"Nov",1,"Sun","wkend",5,2,0,0,0,0,0,0,0,0,0
"6302","11","2015-11-03",2015,"2015",11,"Nov",3,"Tue","wkday",5,4,0,0,0,0,0,0,0,0,0
"6303","11","2015-11-05",2015,"2015",11,"Nov",5,"Thu","wkday",5,4,0,0,0,0,0,0,0,0,0
"6304","11","2015-11-06",2015,"2015",11,"Nov",6,"Fri","wkend",5,8,0,0,0,0,0,0,0,0,0
"6305","11","2015-11-07",2015,"2015",11,"Nov",7,"Sat","wkend",5,4,0,0,0,0,0,0,0,0,0
"6306","11","2015-11-08",2015,"2015",11,"Nov",8,"Sun","wkend",5,6,0,0,0,0,0,0,0,0,0
"6307","11","2015-11-09",2015,"2015",11,"Nov",9,"Mon","wkday",5,3,0,0,0,0,0,0,0,0,0
"6308","11","2015-11-10",2015,"2015",11,"Nov",10,"Tue","wkday",5,4,0,0,0,0,0,0,0,0,0
"6309","11","2015-11-14",2015,"2015",11,"Nov",14,"Sat","wkend",5,3,0,0,0,0,0,0,0,0,0
"6310","11","2015-11-15",2015,"2015",11,"Nov",15,"Sun","wkend",5,1,0,0,0,0,0,0,0,0,0
"6311","11","2015-11-16",2015,"2015",11,"Nov",16,"Mon","wkday",5,1,0,0,0,0,0,0,0,0,0
"6312","11","2015-11-20",2015,"2015",11,"Nov",20,"Fri","wkend",5,1,0,0,0,0,0,0,0,0,0
"6313","11","2015-11-21",2015,"2015",11,"Nov",21,"Sat","wkend",5,16,0,0,0,0,0,0,0,0,0
"6314","11","2015-11-22",2015,"2015",11,"Nov",22,"Sun","wkend",5,6,0,0,0,0,0,0,0,0,0
"6315","11","2015-11-23",2015,"2015",11,"Nov",23,"Mon","wkday",5,3,0,0,0,0,0,0,0,0,0
"6316","11","2015-11-28",2015,"2015",11,"Nov",28,"Sat","wkend",5,4,0,0,0,0,0,0,0,0,0
"6317","11","2015-11-29",2015,"2015",11,"Nov",29,"Sun","wkend",5,12,0,0,0,0,0,0,0,0,0
"6318","11","2015-12-02",2015,"2015",12,"Dec",2,"Wed","wkday",5,2,0,0,0,0,0,0,0,0,0
"6319","11","2015-12-05",2015,"2015",12,"Dec",5,"Sat","wkend",5,4,0,0,0,0,0,0,0,0,0
"6320","11","2015-12-10",2015,"2015",12,"Dec",10,"Thu","wkday",5,2,0,0,0,0,0,0,0,0,0
"6321","11","2015-12-12",2015,"2015",12,"Dec",12,"Sat","wkend",5,3,0,0,0,0,0,0,0,0,0
"6322","11","2015-12-17",2015,"2015",12,"Dec",17,"Thu","wkday",5,1,0,0,0,0,0,0,0,0,0
"6323","11","2015-12-19",2015,"2015",12,"Dec",19,"Sat","wkend",5,14,0,0,0,0,0,0,0,0,0
"6324","11","2015-12-20",2015,"2015",12,"Dec",20,"Sun","wkend",5,3,0,0,0,0,0,0,0,0,0
"6325","11","2015-12-23",2015,"2015",12,"Dec",23,"Wed","wkday",5,1,0,0,0,0,0,0,0,0,0
"6326","11","2015-12-27",2015,"2015",12,"Dec",27,"Sun","wkend",5,8,0,0,0,0,0,0,0,0,0
"6327","11","2015-12-28",2015,"2015",12,"Dec",28,"Mon","wkday",5,8,0,0,0,0,0,0,0,0,0
"6328","11","2015-12-29",2015,"2015",12,"Dec",29,"Tue","wkday",5,2,0,0,0,3,3,0,0,1.5,1.5
"6329","11","2016-01-22",2016,"2016",1,"Jan",22,"Fri","wkend",1,1,0,0,0,0,0,0,0,0,0
"6330","11","2016-01-23",2016,"2016",1,"Jan",23,"Sat","wkend",1,5,0,0,0,0,0,0,0,0,0
"6331","11","2016-01-24",2016,"2016",1,"Jan",24,"Sun","wkend",1,3,0,0,0,0,0,0,0,0,0
"6332","11","2016-01-25",2016,"2016",1,"Jan",25,"Mon","wkday",1,3,0,0,0,0,0,0,0,0,0
"6333","11","2016-01-27",2016,"2016",1,"Jan",27,"Wed","wkday",1,2,0,0,0,0,0,0,0,0,0
"6334","11","2016-02-01",2016,"2016",2,"Feb",1,"Mon","wkday",1,6,0,0,0,0,0,0,0,0,0
"6335","11","2016-02-02",2016,"2016",2,"Feb",2,"Tue","wkday",1,7,0,0,0,0,0,0,0,0,0
"6336","11","2016-02-06",2016,"2016",2,"Feb",6,"Sat","wkend",1,4,0,0,0,0,0,0,0,0,0
"6337","11","2016-02-07",2016,"2016",2,"Feb",7,"Sun","wkend",1,10,0,0,0,0,0,0,0,0,0
"6338","11","2016-02-08",2016,"2016",2,"Feb",8,"Mon","wkday",1,4,0,0,0,0,0,0,0,0,0
"6339","11","2016-02-11",2016,"2016",2,"Feb",11,"Thu","wkday",1,3,0,0,0,0,0,0,0,0,0
"6340","11","2016-02-12",2016,"2016",2,"Feb",12,"Fri","wkend",1,3,0,0,0,0,0,0,0,0,0
"6341","11","2016-02-13",2016,"2016",2,"Feb",13,"Sat","wkend",1,1,0,0,0,0,0,0,0,0,0
"6342","11","2016-02-14",2016,"2016",2,"Feb",14,"Sun","wkend",1,5,0,0,0,0,0,0,0,0,0
"6343","11","2016-02-18",2016,"2016",2,"Feb",18,"Thu","wkday",1,1,0,0,0,0,0,0,0,0,0
"6344","11","2016-02-19",2016,"2016",2,"Feb",19,"Fri","wkend",1,1,0,0,0,0,0,0,0,0,0
"6345","11","2016-02-20",2016,"2016",2,"Feb",20,"Sat","wkend",1,5,0,0,0,0,0,0,0,0,0
"6346","11","2016-02-21",2016,"2016",2,"Feb",21,"Sun","wkend",1,2,0,0,0,0,0,0,0,0,0
"6347","11","2016-02-22",2016,"2016",2,"Feb",22,"Mon","wkday",1,4,0,0,0,0,0,0,0,0,0
"6348","11","2016-02-23",2016,"2016",2,"Feb",23,"Tue","wkday",1,2,0,0,0,0,0,0,0,0,0
"6349","11","2016-02-25",2016,"2016",2,"Feb",25,"Thu","wkday",1,9,0,0,0,0,0,0,0,0,0
"6350","11","2016-02-26",2016,"2016",2,"Feb",26,"Fri","wkend",1,7,1,1,1,0,1,0.142857142857143,0.142857142857143,0,0.142857142857143
"6351","11","2016-02-27",2016,"2016",2,"Feb",27,"Sat","wkend",1,7,0,0,0,0,0,0,0,0,0
"6352","11","2016-02-28",2016,"2016",2,"Feb",28,"Sun","wkend",1,3,0,0,0,0,0,0,0,0,0
"6353","11","2016-02-29",2016,"2016",2,"Feb",29,"Mon","wkday",1,7,0,0,0,0,0,0,0,0,0
"6354","11","2016-03-01",2016,"2016",3,"Mar",1,"Tue","wkday",1,2,0,0,0,0,0,0,0,0,0
"6355","11","2016-03-04",2016,"2016",3,"Mar",4,"Fri","wkend",1,3,0,0,0,0,0,0,0,0,0
"6356","11","2016-03-05",2016,"2016",3,"Mar",5,"Sat","wkend",1,23,0,0,0,0,0,0,0,0,0
"6357","11","2016-03-06",2016,"2016",3,"Mar",6,"Sun","wkend",1,19,0,0,0,0,0,0,0,0,0
"6358","11","2016-03-07",2016,"2016",3,"Mar",7,"Mon","wkday",1,1,0,0,0,0,0,0,0,0,0
"6359","11","2016-03-08",2016,"2016",3,"Mar",8,"Tue","wkday",1,3,0,0,0,0,0,0,0,0,0
"6360","11","2016-03-11",2016,"2016",3,"Mar",11,"Fri","wkend",1,7,0,0,0,0,0,0,0,0,0
"6361","11","2016-03-12",2016,"2016",3,"Mar",12,"Sat","wkend",1,1,0,0,0,0,0,0,0,0,0
"6362","11","2016-03-13",2016,"2016",3,"Mar",13,"Sun","wkend",1,4,0,0,0,0,0,0,0,0,0
"6363","11","2016-03-15",2016,"2016",3,"Mar",15,"Tue","wkday",1,2,0,0,0,0,0,0,0,0,0
"6364","11","2016-03-16",2016,"2016",3,"Mar",16,"Wed","wkday",1,8,0,0,0,0,0,0,0,0,0
"6365","11","2016-03-17",2016,"2016",3,"Mar",17,"Thu","wkday",1,3,0,0,0,0,0,0,0,0,0
"6366","11","2016-03-18",2016,"2016",3,"Mar",18,"Fri","wkend",1,9,0,0,0,0,0,0,0,0,0
"6367","11","2016-03-19",2016,"2016",3,"Mar",19,"Sat","wkend",1,28,0,0,0,0,0,0,0,0,0
"6368","11","2016-03-20",2016,"2016",3,"Mar",20,"Sun","wkend",1,12,0,0,0,0,0,0,0,0,0
"6369","11","2016-03-21",2016,"2016",3,"Mar",21,"Mon","wkday",1,3,0,0,0,0,0,0,0,0,0
"6370","11","2016-03-22",2016,"2016",3,"Mar",22,"Tue","wkday",1,2,0,0,0,0,0,0,0,0,0
"6371","11","2016-03-23",2016,"2016",3,"Mar",23,"Wed","wkday",1,2,0,0,0,0,0,0,0,0,0
"6372","11","2016-03-25",2016,"2016",3,"Mar",25,"Fri","wkend",1,6,0,0,0,0,0,0,0,0,0
"6373","11","2016-03-26",2016,"2016",3,"Mar",26,"Sat","wkend",1,15,0,0,0,0,0,0,0,0,0
"6374","11","2016-03-27",2016,"2016",3,"Mar",27,"Sun","wkend",1,6,0,0,0,0,0,0,0,0,0
"6375","11","2016-03-28",2016,"2016",3,"Mar",28,"Mon","wkday",1,1,0,0,0,0,0,0,0,0,0
"6376","11","2016-03-29",2016,"2016",3,"Mar",29,"Tue","wkday",1,8,0,0,0,0,0,0,0,0,0
"6377","11","2016-03-30",2016,"2016",3,"Mar",30,"Wed","wkday",1,7,0,0,0,0,0,0,0,0,0
"6378","11","2016-04-01",2016,"2016",4,"Apr",1,"Fri","wkend",1,27,0,0,0,0,0,0,0,0,0
"6379","11","2016-04-02",2016,"2016",4,"Apr",2,"Sat","wkend",1,16,0,0,0,0,0,0,0,0,0
"6380","11","2016-04-03",2016,"2016",4,"Apr",3,"Sun","wkend",1,42,0,0,0,0,0,0,0,0,0
"6381","11","2016-04-06",2016,"2016",4,"Apr",6,"Wed","wkday",1,8,0,0,0,0,0,0,0,0,0
"6382","11","2016-04-07",2016,"2016",4,"Apr",7,"Thu","wkday",1,6,0,0,0,0,0,0,0,0,0
"6383","11","2016-04-08",2016,"2016",4,"Apr",8,"Fri","wkend",1,21,0,0,0,0,0,0,0,0,0
"6384","11","2016-04-09",2016,"2016",4,"Apr",9,"Sat","wkend",1,17,0,0,0,0,0,0,0,0,0
"6385","11","2016-04-10",2016,"2016",4,"Apr",10,"Sun","wkend",1,18,0,0,0,0,0,0,0,0,0
"6386","11","2016-04-11",2016,"2016",4,"Apr",11,"Mon","wkday",1,13,0,0,0,0,0,0,0,0,0
"6387","11","2016-04-13",2016,"2016",4,"Apr",13,"Wed","wkday",1,3,0,0,0,0,0,0,0,0,0
"6388","11","2016-04-14",2016,"2016",4,"Apr",14,"Thu","wkday",1,12,0,0,0,0,0,0,0,0,0
"6389","11","2016-04-15",2016,"2016",4,"Apr",15,"Fri","wkend",1,8,0,0,0,0,0,0,0,0,0
"6390","11","2016-04-16",2016,"2016",4,"Apr",16,"Sat","wkend",1,35,0,0,0,0,0,0,0,0,0
"6391","11","2016-04-17",2016,"2016",4,"Apr",17,"Sun","wkend",1,48,0,0,0,0,0,0,0,0,0
"6392","11","2016-04-18",2016,"2016",4,"Apr",18,"Mon","wkday",1,7,0,0,0,0,0,0,0,0,0
"6393","11","2016-04-19",2016,"2016",4,"Apr",19,"Tue","wkday",1,5,0,0,0,0,0,0,0,0,0
"6394","11","2016-04-20",2016,"2016",4,"Apr",20,"Wed","wkday",1,13,0,0,0,0,0,0,0,0,0
"6395","11","2016-04-21",2016,"2016",4,"Apr",21,"Thu","wkday",1,8,0,0,0,0,0,0,0,0,0
"6396","11","2016-04-22",2016,"2016",4,"Apr",22,"Fri","wkend",1,9,0,0,0,0,0,0,0,0,0
"6397","11","2016-04-23",2016,"2016",4,"Apr",23,"Sat","wkend",1,19,0,0,0,0,0,0,0,0,0
"6398","11","2016-04-24",2016,"2016",4,"Apr",24,"Sun","wkend",1,23,0,0,0,0,0,0,0,0,0
"6399","11","2016-04-25",2016,"2016",4,"Apr",25,"Mon","wkday",1,12,0,0,0,0,0,0,0,0,0
"6400","11","2016-04-27",2016,"2016",4,"Apr",27,"Wed","wkday",1,14,0,0,0,0,0,0,0,0,0
"6401","11","2016-04-29",2016,"2016",4,"Apr",29,"Fri","wkend",1,13,0,0,0,0,0,0,0,0,0
"6402","11","2016-04-30",2016,"2016",4,"Apr",30,"Sat","wkend",1,15,0,0,0,0,0,0,0,0,0
"6403","11","2016-05-01",2016,"2016",5,"May",1,"Sun","wkend",1,51,0,0,0,0,0,0,0,0,0
"6404","11","2016-05-02",2016,"2016",5,"May",2,"Mon","wkday",1,9,0,0,0,0,0,0,0,0,0
"6405","11","2016-05-03",2016,"2016",5,"May",3,"Tue","wkday",1,10,0,0,0,0,0,0,0,0,0
"6406","11","2016-05-06",2016,"2016",5,"May",6,"Fri","wkend",1,9,0,0,0,0,0,0,0,0,0
"6407","11","2016-05-07",2016,"2016",5,"May",7,"Sat","wkend",1,12,0,0,0,0,0,0,0,0,0
"6408","11","2016-05-08",2016,"2016",5,"May",8,"Sun","wkend",1,6,0,0,0,0,0,0,0,0,0
"6409","11","2016-05-09",2016,"2016",5,"May",9,"Mon","wkday",1,4,0,0,0,0,0,0,0,0,0
"6410","11","2016-05-10",2016,"2016",5,"May",10,"Tue","wkday",1,5,0,0,0,0,0,0,0,0,0
"6411","11","2016-05-13",2016,"2016",5,"May",13,"Fri","wkend",1,5,0,0,0,0,0,0,0,0,0
"6412","11","2016-05-14",2016,"2016",5,"May",14,"Sat","wkend",1,21,0,0,0,0,0,0,0,0,0
"6413","11","2016-05-15",2016,"2016",5,"May",15,"Sun","wkend",1,1,0,0,0,0,0,0,0,0,0
"6414","11","2016-05-16",2016,"2016",5,"May",16,"Mon","wkday",1,5,0,0,0,0,0,0,0,0,0
"6415","11","2016-05-17",2016,"2016",5,"May",17,"Tue","wkday",1,2,0,0,0,0,0,0,0,0,0
"6416","11","2016-05-22",2016,"2016",5,"May",22,"Sun","wkend",1,20,0,0,0,0,0,0,0,0,0
"6417","11","2016-05-23",2016,"2016",5,"May",23,"Mon","wkday",1,13,0,0,0,0,0,0,0,0,0
"6418","11","2016-05-24",2016,"2016",5,"May",24,"Tue","wkday",1,2,0,0,0,0,0,0,0,0,0
"6419","11","2016-05-25",2016,"2016",5,"May",25,"Wed","wkday",1,10,0,0,0,0,0,0,0,0,0
"6420","11","2016-05-27",2016,"2016",5,"May",27,"Fri","wkend",1,11,0,0,0,0,0,0,0,0,0
"6421","11","2016-05-28",2016,"2016",5,"May",28,"Sat","wkend",1,13,0,0,0,0,0,0,0,0,0
"6422","11","2016-05-29",2016,"2016",5,"May",29,"Sun","wkend",1,3,0,0,0,0,0,0,0,0,0
"6423","11","2016-05-31",2016,"2016",5,"May",31,"Tue","wkday",1,6,0,0,0,0,0,0,0,0,0
"6424","11","2016-06-02",2016,"2016",6,"Jun",2,"Thu","wkday",1,5,0,0,0,0,0,0,0,0,0
"6425","11","2016-06-03",2016,"2016",6,"Jun",3,"Fri","wkend",1,2,0,0,0,0,0,0,0,0,0
"6426","11","2016-06-05",2016,"2016",6,"Jun",5,"Sun","wkend",1,7,0,0,0,0,0,0,0,0,0
"6427","11","2016-06-06",2016,"2016",6,"Jun",6,"Mon","wkday",1,10,0,0,0,0,0,0,0,0,0
"6428","11","2016-06-10",2016,"2016",6,"Jun",10,"Fri","wkend",1,1,0,0,0,0,0,0,0,0,0
"6429","11","2016-06-11",2016,"2016",6,"Jun",11,"Sat","wkend",1,27,0,0,0,0,0,0,0,0,0
"6430","11","2016-06-12",2016,"2016",6,"Jun",12,"Sun","wkend",1,28,0,0,0,0,0,0,0,0,0
"6431","11","2016-06-13",2016,"2016",6,"Jun",13,"Mon","wkday",1,6,0,0,0,0,0,0,0,0,0
"6432","11","2016-06-18",2016,"2016",6,"Jun",18,"Sat","wkend",1,7,0,0,0,0,0,0,0,0,0
"6433","11","2016-06-19",2016,"2016",6,"Jun",19,"Sun","wkend",1,4,0,0,0,0,0,0,0,0,0
"6434","11","2016-06-21",2016,"2016",6,"Jun",21,"Tue","wkday",1,5,0,0,0,0,0,0,0,0,0
"6435","11","2016-06-22",2016,"2016",6,"Jun",22,"Wed","wkday",1,1,0,0,0,0,0,0,0,0,0
"6436","11","2016-06-24",2016,"2016",6,"Jun",24,"Fri","wkend",1,12,0,0,0,0,0,0,0,0,0
"6437","11","2016-06-25",2016,"2016",6,"Jun",25,"Sat","wkend",1,89,0,0,0,1,1,0,0,0.0112359550561798,0.0112359550561798
"6438","11","2016-06-26",2016,"2016",6,"Jun",26,"Sun","wkend",1,73,0,0,0,0,0,0,0,0,0
"6439","11","2016-06-27",2016,"2016",6,"Jun",27,"Mon","wkday",1,58,0,0,0,0,0,0,0,0,0
"6440","11","2016-06-28",2016,"2016",6,"Jun",28,"Tue","wkday",1,31,0,0,0,0,0,0,0,0,0
"6441","11","2016-06-29",2016,"2016",6,"Jun",29,"Wed","wkday",1,55,0,0,0,0,0,0,0,0,0
"6442","11","2016-06-30",2016,"2016",6,"Jun",30,"Thu","wkday",1,20,0,0,0,0,0,0,0,0,0
"6443","11","2016-07-01",2016,"2016",7,"Jul",1,"Fri","wkend",2,182,1,0,0,0,1,0.00549450549450549,0,0,0.00549450549450549
"6444","11","2016-07-02",2016,"2016",7,"Jul",2,"Sat","wkend",2,192,0,0,0,0,0,0,0,0,0
"6445","11","2016-07-03",2016,"2016",7,"Jul",3,"Sun","wkend",2,50,0,0,0,2,2,0,0,0.04,0.04
"6446","11","2016-07-05",2016,"2016",7,"Jul",5,"Tue","wkday",2,31,0,0,0,0,0,0,0,0,0
"6447","11","2016-07-06",2016,"2016",7,"Jul",6,"Wed","wkday",2,10,0,0,0,0,0,0,0,0,0
"6448","11","2016-07-07",2016,"2016",7,"Jul",7,"Thu","wkday",2,57,0,0,0,0,0,0,0,0,0
"6449","11","2016-07-08",2016,"2016",7,"Jul",8,"Fri","wkend",2,56,0,0,0,0,0,0,0,0,0
"6450","11","2016-07-09",2016,"2016",7,"Jul",9,"Sat","wkend",2,139,0,0,0,0,0,0,0,0,0
"6451","11","2016-07-10",2016,"2016",7,"Jul",10,"Sun","wkend",2,187,0,0,0,3,3,0,0,0.0160427807486631,0.0160427807486631
"6452","11","2016-07-11",2016,"2016",7,"Jul",11,"Mon","wkday",2,62,0,0,0,0,0,0,0,0,0
"6453","11","2016-07-12",2016,"2016",7,"Jul",12,"Tue","wkday",2,33,0,0,0,0,0,0,0,0,0
"6454","11","2016-07-13",2016,"2016",7,"Jul",13,"Wed","wkday",2,30,0,0,0,2,2,0,0,0.0666666666666667,0.0666666666666667
"6455","11","2016-07-14",2016,"2016",7,"Jul",14,"Thu","wkday",2,15,0,0,0,0,0,0,0,0,0
"6456","11","2016-07-15",2016,"2016",7,"Jul",15,"Fri","wkend",2,39,0,0,0,0,0,0,0,0,0
"6457","11","2016-07-16",2016,"2016",7,"Jul",16,"Sat","wkend",2,218,0,0,0,4,4,0,0,0.018348623853211,0.018348623853211
"6458","11","2016-07-17",2016,"2016",7,"Jul",17,"Sun","wkend",2,200,0,0,0,0,0,0,0,0,0
"6459","11","2016-07-18",2016,"2016",7,"Jul",18,"Mon","wkday",2,20,0,0,0,0,0,0,0,0,0
"6460","11","2016-07-19",2016,"2016",7,"Jul",19,"Tue","wkday",2,32,0,0,0,0,0,0,0,0,0
"6461","11","2016-07-20",2016,"2016",7,"Jul",20,"Wed","wkday",2,37,0,0,0,0,0,0,0,0,0
"6462","11","2016-07-21",2016,"2016",7,"Jul",21,"Thu","wkday",2,27,0,0,0,0,0,0,0,0,0
"6463","11","2016-07-22",2016,"2016",7,"Jul",22,"Fri","wkend",2,42,0,0,0,0,0,0,0,0,0
"6464","11","2016-07-23",2016,"2016",7,"Jul",23,"Sat","wkend",2,197,0,0,0,2,2,0,0,0.0101522842639594,0.0101522842639594
"6465","11","2016-07-24",2016,"2016",7,"Jul",24,"Sun","wkend",2,38,0,0,0,1,1,0,0,0.0263157894736842,0.0263157894736842
"6466","11","2016-07-25",2016,"2016",7,"Jul",25,"Mon","wkday",2,21,0,0,0,0,0,0,0,0,0
"6467","11","2016-07-26",2016,"2016",7,"Jul",26,"Tue","wkday",2,47,1,1,1,1,2,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0425531914893617
"6468","11","2016-07-27",2016,"2016",7,"Jul",27,"Wed","wkday",2,38,0,0,0,1,1,0,0,0.0263157894736842,0.0263157894736842
"6469","11","2016-07-28",2016,"2016",7,"Jul",28,"Thu","wkday",2,54,0,0,0,4,4,0,0,0.0740740740740741,0.0740740740740741
"6470","11","2016-07-29",2016,"2016",7,"Jul",29,"Fri","wkend",2,25,0,0,0,0,0,0,0,0,0
"6471","11","2016-07-30",2016,"2016",7,"Jul",30,"Sat","wkend",2,176,0,0,0,1,1,0,0,0.00568181818181818,0.00568181818181818
"6472","11","2016-07-31",2016,"2016",7,"Jul",31,"Sun","wkend",2,153,0,0,0,9,9,0,0,0.0588235294117647,0.0588235294117647
"6473","11","2016-08-01",2016,"2016",8,"Aug",1,"Mon","wkday",3,14,0,0,0,0,0,0,0,0,0
"6474","11","2016-08-03",2016,"2016",8,"Aug",3,"Wed","wkday",3,20,0,0,0,2,2,0,0,0.1,0.1
"6475","11","2016-08-04",2016,"2016",8,"Aug",4,"Thu","wkday",3,62,0,0,0,0,0,0,0,0,0
"6476","11","2016-08-05",2016,"2016",8,"Aug",5,"Fri","wkend",3,121,0,0,0,0,0,0,0,0,0
"6477","11","2016-08-06",2016,"2016",8,"Aug",6,"Sat","wkend",3,27,0,0,0,0,0,0,0,0,0
"6478","11","2016-08-07",2016,"2016",8,"Aug",7,"Sun","wkend",3,124,0,0,0,4,4,0,0,0.032258064516129,0.032258064516129
"6479","11","2016-08-08",2016,"2016",8,"Aug",8,"Mon","wkday",3,8,0,0,0,0,0,0,0,0,0
"6480","11","2016-08-10",2016,"2016",8,"Aug",10,"Wed","wkday",3,29,0,0,0,0,0,0,0,0,0
"6481","11","2016-08-11",2016,"2016",8,"Aug",11,"Thu","wkday",3,98,1,1,1,10,11,0.0102040816326531,0.0102040816326531,0.102040816326531,0.112244897959184
"6482","11","2016-08-12",2016,"2016",8,"Aug",12,"Fri","wkend",3,140,0,0,0,8,8,0,0,0.0571428571428571,0.0571428571428571
"6483","11","2016-08-13",2016,"2016",8,"Aug",13,"Sat","wkend",3,52,0,0,0,12,12,0,0,0.230769230769231,0.230769230769231
"6484","11","2016-08-14",2016,"2016",8,"Aug",14,"Sun","wkend",3,164,2,0,0,6,8,0.0121951219512195,0,0.0365853658536585,0.0487804878048781
"6485","11","2016-08-15",2016,"2016",8,"Aug",15,"Mon","wkday",3,22,0,0,0,3,3,0,0,0.136363636363636,0.136363636363636
"6486","11","2016-08-16",2016,"2016",8,"Aug",16,"Tue","wkday",3,62,1,1,1,4,5,0.0161290322580645,0.0161290322580645,0.0645161290322581,0.0806451612903226
"6487","11","2016-08-17",2016,"2016",8,"Aug",17,"Wed","wkday",3,17,0,0,0,0,0,0,0,0,0
"6488","11","2016-08-18",2016,"2016",8,"Aug",18,"Thu","wkday",3,14,0,0,0,4,4,0,0,0.285714285714286,0.285714285714286
"6489","11","2016-08-19",2016,"2016",8,"Aug",19,"Fri","wkend",3,169,1,1,1,15,16,0.00591715976331361,0.00591715976331361,0.0887573964497041,0.0946745562130177
"6490","11","2016-08-21",2016,"2016",8,"Aug",21,"Sun","wkend",3,1,0,0,0,0,0,0,0,0,0
"6491","11","2016-10-24",2016,"2016",10,"Oct",24,"Mon","wkday",5,2,0,0,0,0,0,0,0,0,0
"6492","11","2016-11-06",2016,"2016",11,"Nov",6,"Sun","wkend",5,4,0,0,0,1,1,0,0,0.25,0.25
"6493","11","2016-12-12",2016,"2016",12,"Dec",12,"Mon","wkday",5,1,0,0,0,0,0,0,0,0,0
"6494","11","2016-12-13",2016,"2016",12,"Dec",13,"Tue","wkday",5,5,0,0,0,0,0,0,0,0,0
"6495","11","2016-12-17",2016,"2016",12,"Dec",17,"Sat","wkend",5,3,0,0,0,0,0,0,0,0,0
"6496","11","2016-12-21",2016,"2016",12,"Dec",21,"Wed","wkday",5,2,0,0,0,0,0,0,0,0,0
"6497","11","2016-12-23",2016,"2016",12,"Dec",23,"Fri","wkend",5,1,0,0,0,0,0,0,0,0,0
"6498","11","2017-01-15",2017,"2017",1,"Jan",15,"Sun","wkend",1,1,0,0,0,0,0,0,0,0,0
"6499","11","2017-01-21",2017,"2017",1,"Jan",21,"Sat","wkend",1,2,0,0,0,0,0,0,0,0,0
"6500","11","2017-01-25",2017,"2017",1,"Jan",25,"Wed","wkday",1,1,0,0,0,0,0,0,0,0,0
"6501","11","2017-02-01",2017,"2017",2,"Feb",1,"Wed","wkday",1,1,0,0,0,0,0,0,0,0,0
"6502","11","2017-02-03",2017,"2017",2,"Feb",3,"Fri","wkend",1,7,0,0,0,0,0,0,0,0,0
"6503","11","2017-02-04",2017,"2017",2,"Feb",4,"Sat","wkend",1,9,0,0,0,0,0,0,0,0,0
"6504","11","2017-02-05",2017,"2017",2,"Feb",5,"Sun","wkend",1,15,0,0,0,0,0,0,0,0,0
"6505","11","2017-02-08",2017,"2017",2,"Feb",8,"Wed","wkday",1,1,0,0,0,0,0,0,0,0,0
"6506","11","2017-02-11",2017,"2017",2,"Feb",11,"Sat","wkend",1,15,0,0,0,2,2,0,0,0.133333333333333,0.133333333333333
